000	1	2	4	163	349	142	368	234	353	item	1	163	-1	
000	1	2	5	163	349	142	368	234	353	item	6	353	-6	
000	1	3	0	391	152	50	201	367	6	item	3	50	-3	
000	1	3	1	391	152	50	201	367	6	item	4	201	-2	
000	1	3	2	391	152	50	201	367	6	item	1	391	-1	
000	1	3	3	391	152	50	201	367	6	item	6	6	-4	
000	1	3	4	391	152	50	201	367	6	item	2	152	-5	
000	1	3	5	391	152	50	201	367	6	item	5	367	-6	
000	1	4	0	103	202	220	98	385	3	order	5	-5	202	
000	1	4	1	103	202	220	98	385	3	order	6	-6	3	
000	1	4	2	103	202	220	98	385	3	order	1	-1	220	
000	1	4	3	103	202	220	98	385	3	order	3	-3	385	
000	1	4	4	103	202	220	98	385	3	order	4	-4	98	
000	1	4	5	103	202	220	98	385	3	order	2	-2	376	
000	1	5	0	34	276	302	171	24	372	order	3	-3	171	
000	1	5	1	34	276	302	171	24	372	order	1	-1	34	
000	1	5	2	34	276	302	171	24	372	order	6	-6	372	
000	1	5	3	34	276	302	171	24	372	order	2	-2	276	
000	1	5	4	34	276	302	171	24	372	order	4	-4	24	
000	1	5	5	34	276	302	171	24	372	order	5	-5	302	
000	1	6	0	270	36	198	351	63	136	order	3	-3	198	
000	1	6	1	270	36	198	351	63	136	order	1	-1	270	
000	1	6	2	270	36	198	351	63	136	order	4	-4	118	
000	1	6	3	270	36	198	351	63	136	order	2	-2	36	
000	1	6	4	270	36	198	351	63	136	order	6	-6	136	
000	1	6	5	270	36	198	351	63	136	order	5	-5	351	
000	1	7	0	162	293	362	326	69	184	item	3	362	-3	
000	1	7	1	162	293	362	326	69	184	item	1	162	-1	
000	1	7	2	162	293	362	326	69	184	item	6	184	-6	
000	1	7	3	162	293	362	326	69	184	item	5	69	-5	
000	1	7	4	162	293	362	326	69	184	item	2	293	-2	
000	1	7	5	162	293	362	326	69	184	item	4	326	-4	
000	1	8	0	244	387	386	208	257	12	item	1	244	-1	
000	1	8	1	244	387	386	208	257	12	item	3	386	-4	
000	1	8	2	244	387	386	208	257	12	item	6	12	-3	
000	1	8	3	244	387	386	208	257	12	item	2	387	-2	
000	1	8	4	244	387	386	208	257	12	item	4	208	-6	
000	1	8	5	244	387	386	208	257	12	item	5	257	-5	
000	1	9	0	55	398	185	395	78	358	item	2	398	-2	
000	1	9	1	55	398	185	395	78	358	item	4	395	-4	
000	1	9	2	55	398	185	395	78	358	item	5	78	-5	
000	1	9	3	55	398	185	395	78	358	item	6	358	-6	
000	1	9	4	55	398	185	395	78	358	item	1	55	-1	
000	1	9	5	55	398	185	395	78	358	item	3	185	-3	
000	1	10	0	105	335	317	100	355	57	item	1	105	-1	
000	1	10	1	105	335	317	100	355	57	item	4	100	-3	
000	1	10	2	105	335	317	100	355	57	item	2	335	-2	
000	1	10	3	105	335	317	100	355	57	item	5	355	-6	
000	1	10	4	105	335	317	100	355	57	item	3	317	-5	
000	1	10	5	105	335	317	100	355	57	item	6	57	-4	
000	1	11	0	397	30	328	89	17	233	item	5	17	-5	
000	1	11	1	397	30	328	89	17	233	item	4	89	-4	
000	1	11	2	397	30	328	89	17	233	item	3	328	-2	
000	1	11	3	397	30	328	89	17	233	item	6	233	-6	
000	1	11	4	397	30	328	89	17	233	item	1	397	-1	
000	1	11	5	397	30	328	89	17	233	item	2	30	-3	
000	1	12	0	306	149	85	49	303	121	item	5	303	-5	
000	1	12	1	306	149	85	49	303	121	item	4	49	-2	
000	1	12	2	306	149	85	49	303	121	item	1	306	-4	
000	1	12	3	306	149	85	49	303	121	item	6	121	-6	
000	1	12	4	306	149	85	49	303	121	item	2	149	-3	
000	1	12	5	306	149	85	49	303	121	item	3	85	-1	
000	1	13	0	14	44	54	251	240	380	order	5	-5	240	
000	1	13	1	14	44	54	251	240	380	order	3	-3	344	
000	1	13	2	14	44	54	251	240	380	order	6	-6	380	
000	1	13	3	14	44	54	251	240	380	order	4	-4	54	
000	1	13	4	14	44	54	251	240	380	order	1	-1	14	
000	1	13	5	14	44	54	251	240	380	order	2	-2	212	
000	1	14	0	290	313	357	5	286	348	order	1	-1	290	
000	1	14	1	290	313	357	5	286	348	order	3	-3	313	
000	1	14	2	290	313	357	5	286	348	order	2	-2	5	
000	1	14	3	290	313	357	5	286	348	order	4	-4	313	
000	1	14	4	290	313	357	5	286	348	order	5	-5	286	
000	1	14	5	290	313	357	5	286	348	order	6	-6	348	
000	1	15	0	151	21	256	225	229	239	item	5	229	-5	
000	1	15	1	151	21	256	225	229	239	item	1	151	-1	
000	1	15	2	151	21	256	225	229	239	item	6	239	-6	
000	1	15	3	151	21	256	225	229	239	item	2	21	-3	
000	1	15	4	151	21	256	225	229	239	item	3	256	-4	
000	1	15	5	151	21	256	225	229	239	item	4	225	-2	
000	1	16	0	262	156	288	177	90	267	item	3	288	-3	
000	1	16	1	262	156	288	177	90	267	item	1	262	-2	
000	1	16	2	262	156	288	177	90	267	item	5	90	-5	
000	1	16	3	262	156	288	177	90	267	item	2	156	-1	
000	1	16	4	262	156	288	177	90	267	item	6	267	-6	
000	1	16	5	262	156	288	177	90	267	item	4	177	-4	
000	1	17	0	374	148	278	243	137	338	order	1	-1	263	
000	1	17	1	374	148	278	243	137	338	order	4	-4	243	
000	1	17	2	374	148	278	243	137	338	order	5	-5	137	
000	1	17	3	374	148	278	243	137	338	order	2	-2	155	
000	1	17	4	374	148	278	243	137	338	order	6	-6	338	
000	1	17	5	374	148	278	243	137	338	order	3	-3	278	
000	1	18	0	157	373	215	383	8	32	item	4	383	-4	
000	1	18	1	157	373	215	383	8	32	item	6	32	-6	
000	1	18	2	157	373	215	383	8	32	item	1	157	-1	
000	1	18	3	157	373	215	383	8	32	item	2	373	-2	
000	1	18	4	157	373	215	383	8	32	item	5	8	-5	
000	1	18	5	157	373	215	383	8	32	item	3	215	-3	
000	1	19	0	62	175	104	80	81	77	item	3	104	-3	
000	1	19	1	62	175	104	80	81	77	item	2	175	-2	
000	1	19	2	62	175	104	80	81	77	item	5	81	-4	
000	1	19	3	62	175	104	80	81	77	item	4	80	-5	
000	1	19	4	62	175	104	80	81	77	item	1	62	-1	
000	1	19	5	62	175	104	80	81	77	item	6	77	-6	
000	1	20	0	139	390	346	247	45	91	order	3	-3	247	
000	1	20	1	139	390	346	247	45	91	order	4	-4	346	
000	1	20	2	139	390	346	247	45	91	order	6	-6	91	
000	1	20	3	139	390	346	247	45	91	order	5	-5	45	
000	1	20	4	139	390	346	247	45	91	order	2	-2	390	
000	1	20	5	139	390	346	247	45	91	order	1	-1	139	
000	1	21	0	22	340	377	316	164	315	item	3	377	-3	
000	1	21	1	22	340	377	316	164	315	item	6	315	-6	
000	1	21	2	22	340	377	316	164	315	item	4	316	-4	
000	1	21	3	22	340	377	316	164	315	item	1	22	-1	
000	1	21	4	22	340	377	316	164	315	item	2	340	-2	
000	1	21	5	22	340	377	316	164	315	item	5	164	-5	
000	1	22	0	291	101	309	364	111	116	item	3	309	-3	
000	1	22	1	291	101	309	364	111	116	item	5	111	-5	
000	1	22	2	291	101	309	364	111	116	item	4	364	-4	
000	1	22	3	291	101	309	364	111	116	item	6	116	-6	
000	1	22	4	291	101	309	364	111	116	item	2	101	-2	
000	1	22	5	291	101	309	364	111	116	item	1	291	-1	
000	1	23	0	301	271	166	266	10	324	item	2	271	-2	
000	1	23	1	301	271	166	266	10	324	item	3	166	-3	
000	1	23	2	301	271	166	266	10	324	item	5	10	-5	
000	1	23	3	301	271	166	266	10	324	item	6	324	-6	
000	1	23	4	301	271	166	266	10	324	item	4	266	-4	
000	1	23	5	301	271	166	266	10	324	item	1	301	-1	
000	1	24	0	48	265	65	341	226	343	item	2	265	-3	
000	1	24	1	48	265	65	341	226	343	item	3	65	-5	
000	1	24	2	48	265	65	341	226	343	item	4	341	-3	
000	1	24	3	48	265	65	341	226	343	item	5	226	-5	
000	1	24	4	48	265	65	341	226	343	item	6	343	-6	
000	1	24	5	48	265	65	341	226	343	item	1	48	-1	
000	1	25	0	129	277	371	304	200	231	item	5	200	-5	
000	1	25	1	129	277	371	304	200	231	item	4	304	-4	
000	1	25	2	129	277	371	304	200	231	item	1	129	-1	
000	1	25	3	129	277	371	304	200	231	item	3	371	-3	
000	1	25	4	129	277	371	304	200	231	item	6	231	-6	
000	1	25	5	129	277	371	304	200	231	item	2	277	-2	
000	1	26	0	82	211	15	312	178	284	item	5	178	-5	
000	1	26	1	82	211	15	312	178	284	item	4	312	-4	
000	1	26	2	82	211	15	312	178	284	item	1	82	-1	
000	1	26	3	82	211	15	312	178	284	item	3	15	-3	
000	1	26	4	82	211	15	312	178	284	item	2	211	-2	
000	1	26	5	82	211	15	312	178	284	item	6	284	-6	
000	1	27	0	310	9	11	127	93	396	item	6	396	-6	
000	1	27	1	310	9	11	127	93	396	item	3	11	-3	
000	1	27	2	310	9	11	127	93	396	item	5	93	-5	
000	1	27	3	310	9	11	127	93	396	item	2	9	-2	
000	1	27	4	310	9	11	127	93	396	item	4	127	-4	
000	1	27	5	310	9	11	127	93	396	item	1	310	-1	
000	1	28	0	249	25	52	33	227	71	item	1	249	-1	
000	1	28	1	249	25	52	33	227	71	item	4	33	-3	
000	1	28	2	249	25	52	33	227	71	item	2	25	-6	
000	1	28	3	249	25	52	33	227	71	item	5	227	-2	
000	1	28	4	249	25	52	33	227	71	item	6	71	-4	
000	1	28	5	249	25	52	33	227	71	item	3	52	-5	
000	1	29	0	29	187	369	145	122	275	item	5	122	-5	
000	1	29	1	29	187	369	145	122	275	item	4	145	-4	
000	1	29	2	29	187	369	145	122	275	item	1	29	-2	
000	1	29	3	29	187	369	145	122	275	item	2	187	-3	
000	1	29	4	29	187	369	145	122	275	item	6	275	-6	
000	1	29	5	29	187	369	145	122	275	item	3	369	-1	
000	1	30	0	0	221	74	384	365	64	order	4	-4	384	
000	1	30	1	0	221	74	384	365	64	order	1	-1	365	
000	1	30	2	0	221	74	384	365	64	order	2	-2	221	
000	1	30	3	0	221	74	384	365	64	order	6	-6	64	
000	1	30	4	0	221	74	384	365	64	order	3	-3	379	
000	1	30	5	0	221	74	384	365	64	order	5	-5	365	
000	1	31	0	204	108	123	19	236	37	item	4	19	-4	
000	1	31	1	204	108	123	19	236	37	item	3	123	-3	
000	1	31	2	204	108	123	19	236	37	item	5	236	-5	
000	1	31	3	204	108	123	19	236	37	item	1	204	-1	
000	1	31	4	204	108	123	19	236	37	item	2	108	-2	
000	1	31	5	204	108	123	19	236	37	item	6	37	-6	
000	1	32	0	294	329	230	42	95	322	order	5	-5	95	
000	1	32	1	294	329	230	42	95	322	order	1	-1	294	
000	1	32	2	294	329	230	42	95	322	order	2	-2	329	
000	1	32	3	294	329	230	42	95	322	order	4	-4	42	
000	1	32	4	294	329	230	42	95	322	order	6	-6	322	
000	1	32	5	294	329	230	42	95	322	order	3	-3	230	
000	1	33	0	380	324	6	300	45	352	order	4	-4	300	
000	1	33	1	380	324	6	300	45	352	order	6	-6	352	
000	1	33	2	380	324	6	300	45	352	order	1	-1	380	
000	1	33	3	380	324	6	300	45	352	order	3	-3	6	
000	1	33	4	380	324	6	300	45	352	order	5	-5	45	
000	1	33	5	380	324	6	300	45	352	order	2	-2	324	
000	1	34	0	102	398	220	351	70	364	item	2	398	-3	
000	1	34	1	102	398	220	351	70	364	item	5	70	-5	
000	1	34	2	102	398	220	351	70	364	item	1	102	-1	
000	1	34	3	102	398	220	351	70	364	item	3	220	-3	
000	1	34	4	102	398	220	351	70	364	item	4	351	-4	
000	1	34	5	102	398	220	351	70	364	item	6	364	-6	
000	1	35	0	126	243	97	160	87	216	item	5	87	-5	
000	1	35	1	126	243	97	160	87	216	item	2	243	-2	
000	1	35	2	126	243	97	160	87	216	item	6	216	-6	
000	1	35	3	126	243	97	160	87	216	item	4	160	-4	
000	1	35	4	126	243	97	160	87	216	item	3	97	-3	
000	1	35	5	126	243	97	160	87	216	item	1	126	-1	
000	1	36	0	291	309	203	375	325	394	order	1	-1	309	
000	1	36	1	291	309	203	375	325	394	order	5	-5	325	
000	1	36	2	291	309	203	375	325	394	order	3	-3	69	
000	1	36	3	291	309	203	375	325	394	order	6	-6	394	
000	1	36	4	291	309	203	375	325	394	order	4	-4	375	
000	1	36	5	291	309	203	375	325	394	order	2	-2	291	
000	1	37	0	273	386	124	259	7	342	order	6	-6	342	
000	1	37	1	273	386	124	259	7	342	order	2	-2	273	
000	1	37	2	273	386	124	259	7	342	order	1	-1	124	
000	1	37	3	273	386	124	259	7	342	order	4	-4	259	
000	1	37	4	273	386	124	259	7	342	order	5	-5	7	
000	1	37	5	273	386	124	259	7	342	order	3	-3	386	
000	1	38	0	244	48	271	215	180	35	order	1	-1	244	
000	1	38	1	244	48	271	215	180	35	order	3	-3	271	
000	1	38	2	244	48	271	215	180	35	order	5	-5	180	
000	1	38	3	244	48	271	215	180	35	order	6	-6	35	
000	1	38	4	244	48	271	215	180	35	order	4	-4	215	
000	1	38	5	244	48	271	215	180	35	order	2	-2	349	
000	1	39	0	181	390	30	187	154	303	order	2	-2	390	
000	1	39	1	181	390	30	187	154	303	order	3	-3	187	
000	1	39	2	181	390	30	187	154	303	order	6	-6	303	
000	1	39	3	181	390	30	187	154	303	order	5	-5	154	
000	1	39	4	181	390	30	187	154	303	order	4	-4	30	
000	1	39	5	181	390	30	187	154	303	order	1	-1	181	
000	1	40	0	345	333	176	331	19	132	item	1	345	-1	
000	1	40	1	345	333	176	331	19	132	item	6	132	-6	
000	1	40	2	345	333	176	331	19	132	item	2	333	-2	
000	1	40	3	345	333	176	331	19	132	item	5	19	-5	
000	1	40	4	345	333	176	331	19	132	item	4	331	-3	
000	1	40	5	345	333	176	331	19	132	item	3	176	-4	
000	1	41	0	191	170	11	131	237	264	order	5	-5	237	
000	1	41	1	191	170	11	131	237	264	order	3	-3	389	
000	1	41	2	191	170	11	131	237	264	order	1	-1	191	
000	1	41	3	191	170	11	131	237	264	order	6	-6	264	
000	1	41	4	191	170	11	131	237	264	order	4	-4	131	
000	1	41	5	191	170	11	131	237	264	order	2	-2	170	
000	1	42	0	104	38	195	211	256	24	order	5	-5	256	
000	1	42	1	104	38	195	211	256	24	order	6	-6	24	
000	1	42	2	104	38	195	211	256	24	order	3	-3	195	
000	1	42	3	104	38	195	211	256	24	order	2	-2	38	
000	1	42	4	104	38	195	211	256	24	order	4	-4	211	
000	1	42	5	104	38	195	211	256	24	order	1	-1	104	
000	1	43	0	185	64	60	395	298	372	order	4	-4	60	
000	1	43	1	185	64	60	395	298	372	order	2	-2	64	
000	1	43	2	185	64	60	395	298	372	order	3	-3	395	
000	1	43	3	185	64	60	395	298	372	order	5	-5	326	
000	1	43	4	185	64	60	395	298	372	order	1	-1	313	
000	1	43	5	185	64	60	395	298	372	order	6	-6	372	
000	1	44	0	146	171	148	136	312	31	order	3	-3	148	
000	1	44	1	146	171	148	136	312	31	order	2	-2	171	
000	1	44	2	146	171	148	136	312	31	order	6	-6	31	
000	1	44	3	146	171	148	136	312	31	order	4	-4	136	
000	1	44	4	146	171	148	136	312	31	order	1	-1	376	
000	1	44	5	146	171	148	136	312	31	order	5	-5	312	
000	1	45	0	152	353	238	358	58	292	item	2	353	-2	
000	1	45	1	152	353	238	358	58	292	item	4	358	-4	
000	1	45	2	152	353	238	358	58	292	item	3	238	-3	
000	1	45	3	152	353	238	358	58	292	item	6	292	-6	
000	1	45	4	152	353	238	358	58	292	item	1	152	-1	
000	1	45	5	152	353	238	358	58	292	item	5	58	-5	
000	1	46	0	245	246	0	276	385	234	order	4	-4	0	
000	1	46	1	245	246	0	276	385	234	order	6	-6	234	
000	1	46	2	245	246	0	276	385	234	order	2	-2	246	
000	1	46	3	245	246	0	276	385	234	order	1	-1	314	
000	1	46	4	245	246	0	276	385	234	order	5	-5	385	
000	1	46	5	245	246	0	276	385	234	order	3	-3	296	
000	1	47	0	28	25	221	145	208	269	item	1	28	-3	
000	1	47	1	28	25	221	145	208	269	item	5	208	-5	
000	1	47	2	28	25	221	145	208	269	item	3	221	-2	
000	1	47	3	28	25	221	145	208	269	item	6	269	-6	
000	1	47	4	28	25	221	145	208	269	item	2	25	-1	
000	1	47	5	28	25	221	145	208	269	item	4	145	-4	
000	1	48	0	17	260	88	56	81	79	order	6	-6	79	
000	1	48	1	17	260	88	56	81	79	order	3	-3	328	
000	1	48	2	17	260	88	56	81	79	order	5	-5	81	
000	1	48	3	17	260	88	56	81	79	order	1	-1	199	
000	1	48	4	17	260	88	56	81	79	order	4	-4	14	
000	1	48	5	17	260	88	56	81	79	order	2	-2	199	
000	1	49	0	201	57	37	13	290	251	item	3	37	-3	
000	1	49	1	201	57	37	13	290	251	item	6	251	-6	
000	1	49	2	201	57	37	13	290	251	item	1	201	-1	
000	1	49	3	201	57	37	13	290	251	item	4	13	-4	
000	1	49	4	201	57	37	13	290	251	item	2	57	-2	
000	1	49	5	201	57	37	13	290	251	item	5	290	-5	
000	1	50	0	362	289	85	72	175	228	order	1	-1	362	
000	1	50	1	362	289	85	72	175	228	order	2	-2	289	
000	1	50	2	362	289	85	72	175	228	order	5	-5	175	
000	1	50	3	362	289	85	72	175	228	order	4	-4	72	
000	1	50	4	362	289	85	72	175	228	order	6	-6	228	
000	1	50	5	362	289	85	72	175	228	order	3	-3	32	
000	1	51	0	363	231	381	186	327	205	order	6	-6	205	
000	1	51	1	363	231	381	186	327	205	order	1	-1	381	
000	1	51	2	363	231	381	186	327	205	order	2	-2	363	
000	1	51	3	363	231	381	186	327	205	order	5	-5	327	
000	1	51	4	363	231	381	186	327	205	order	3	-3	186	
000	1	51	5	363	231	381	186	327	205	order	4	-4	186	
000	1	52	0	338	192	204	335	34	198	item	6	198	-6	
000	1	52	1	338	192	204	335	34	198	item	2	192	-2	
000	1	52	2	338	192	204	335	34	198	item	5	34	-5	
000	1	52	3	338	192	204	335	34	198	item	3	204	-3	
000	1	52	4	338	192	204	335	34	198	item	4	335	-4	
000	1	52	5	338	192	204	335	34	198	item	1	338	-1	
000	1	53	0	229	99	27	297	12	109	order	1	-1	27	
000	1	53	1	229	99	27	297	12	109	order	5	-5	12	
000	1	53	2	229	99	27	297	12	109	order	2	-2	229	
000	1	53	3	229	99	27	297	12	109	order	3	-3	99	
000	1	53	4	229	99	27	297	12	109	order	4	-4	297	
000	1	53	5	229	99	27	297	12	109	order	6	-6	109	
000	1	54	0	226	36	173	63	119	116	order	4	-4	63	
000	1	54	1	226	36	173	63	119	116	order	2	-2	36	
000	1	54	2	226	36	173	63	119	116	order	1	-1	226	
000	1	54	3	226	36	173	63	119	116	order	3	-3	357	
000	1	54	4	226	36	173	63	119	116	order	6	-6	116	
000	1	54	5	226	36	173	63	119	116	order	5	-5	119	
000	1	55	0	193	46	55	41	268	89	item	6	89	-6	
000	1	55	1	193	46	55	41	268	89	item	2	46	-1	
000	1	55	2	193	46	55	41	268	89	item	4	41	-4	
000	1	55	3	193	46	55	41	268	89	item	5	268	-5	
000	1	55	4	193	46	55	41	268	89	item	1	193	-2	
000	1	55	5	193	46	55	41	268	89	item	3	55	-3	
000	1	56	0	51	391	252	54	196	8	order	6	-6	8	
000	1	56	1	51	391	252	54	196	8	order	2	-2	391	
000	1	56	2	51	391	252	54	196	8	order	5	-5	196	
000	1	56	3	51	391	252	54	196	8	order	4	-4	252	
000	1	56	4	51	391	252	54	196	8	order	3	-3	252	
000	1	56	5	51	391	252	54	196	8	order	1	-1	51	
000	1	57	0	254	241	284	253	329	361	item	5	329	-5	
000	1	57	1	254	241	284	253	329	361	item	2	241	-2	
000	1	57	2	254	241	284	253	329	361	item	4	253	-4	
000	1	57	3	254	241	284	253	329	361	item	3	284	-1	
000	1	57	4	254	241	284	253	329	361	item	1	254	-3	
000	1	57	5	254	241	284	253	329	361	item	6	361	-6	
000	1	58	0	306	230	39	368	111	167	item	6	167	-6	
000	1	58	1	306	230	39	368	111	167	item	4	368	-4	
000	1	58	2	306	230	39	368	111	167	item	3	39	-5	
000	1	58	3	306	230	39	368	111	167	item	5	111	-3	
000	1	58	4	306	230	39	368	111	167	item	2	230	-1	
000	1	58	5	306	230	39	368	111	167	item	1	306	-2	
000	1	59	0	242	359	18	61	235	247	item	3	18	-3	
000	1	59	1	242	359	18	61	235	247	item	2	359	-2	
000	1	59	2	242	359	18	61	235	247	item	5	235	-5	
000	1	59	3	242	359	18	61	235	247	item	6	247	-6	
000	1	59	4	242	359	18	61	235	247	item	1	242	-1	
000	1	59	5	242	359	18	61	235	247	item	4	61	-4	
000	1	60	0	142	212	316	84	77	143	item	1	142	-3	
000	1	60	1	142	212	316	84	77	143	item	2	212	-1	
000	1	60	2	142	212	316	84	77	143	item	6	143	-6	
000	1	60	3	142	212	316	84	77	143	item	5	77	-4	
000	1	60	4	142	212	316	84	77	143	item	4	84	-5	
000	1	60	5	142	212	316	84	77	143	item	3	316	-1	
000	1	61	0	190	1	219	213	130	107	item	2	1	-2	
000	1	61	1	190	1	219	213	130	107	item	3	219	-6	
000	1	61	2	190	1	219	213	130	107	item	1	190	-1	
000	1	61	3	190	1	219	213	130	107	item	6	107	-6	
000	1	61	4	190	1	219	213	130	107	item	5	130	-5	
000	1	61	5	190	1	219	213	130	107	item	4	213	-4	
000	1	62	0	135	137	163	388	320	78	item	2	137	-2	
000	1	62	1	135	137	163	388	320	78	item	3	163	-4	
000	1	62	2	135	137	163	388	320	78	item	4	388	-4	
000	1	62	3	135	137	163	388	320	78	item	1	135	-1	
000	1	62	4	135	137	163	388	320	78	item	6	78	-5	
000	1	62	5	135	137	163	388	320	78	item	5	320	-6	
000	1	63	0	280	168	23	9	91	366	order	3	-3	168	
000	1	63	1	280	168	23	9	91	366	order	2	-2	280	
000	1	63	2	280	168	23	9	91	366	order	1	-1	295	
000	1	63	3	280	168	23	9	91	366	order	4	-4	9	
000	1	63	4	280	168	23	9	91	366	order	5	-5	91	
000	1	63	5	280	168	23	9	91	366	order	6	-6	366	
000	1	64	0	124	180	158	275	142	107	item	5	142	-5	
000	1	64	1	124	180	158	275	142	107	item	1	124	-1	
000	1	64	2	124	180	158	275	142	107	item	3	158	-3	
000	1	64	3	124	180	158	275	142	107	item	6	107	-6	
000	1	64	4	124	180	158	275	142	107	item	2	180	-2	
000	1	64	5	124	180	158	275	142	107	item	4	275	-4	
000	1	65	0	332	200	317	339	88	192	order	3	-3	317	
000	1	65	1	332	200	317	339	88	192	order	6	-6	192	
000	1	65	2	332	200	317	339	88	192	order	2	-2	88	
000	1	65	3	332	200	317	339	88	192	order	1	-1	103	
000	1	65	4	332	200	317	339	88	192	order	4	-4	339	
000	1	65	5	332	200	317	339	88	192	order	5	-5	108	
000	1	66	0	113	181	235	320	365	212	item	2	181	-2	
000	1	66	1	113	181	235	320	365	212	item	4	320	-4	
000	1	66	2	113	181	235	320	365	212	item	1	113	-1	
000	1	66	3	113	181	235	320	365	212	item	5	365	-5	
000	1	66	4	113	181	235	320	365	212	item	6	212	-6	
000	1	66	5	113	181	235	320	365	212	item	3	235	-4	
000	1	67	0	114	283	337	3	286	247	item	5	286	-5	
000	1	67	1	114	283	337	3	286	247	item	4	3	-4	
000	1	67	2	114	283	337	3	286	247	item	2	283	-1	
000	1	67	3	114	283	337	3	286	247	item	3	337	-2	
000	1	67	4	114	283	337	3	286	247	item	1	114	-3	
000	1	67	5	114	283	337	3	286	247	item	6	247	-6	
000	1	68	0	381	184	351	112	64	126	item	6	126	-6	
000	1	68	1	381	184	351	112	64	126	item	3	351	-3	
000	1	68	2	381	184	351	112	64	126	item	2	184	-2	
000	1	68	3	381	184	351	112	64	126	item	1	381	-1	
000	1	68	4	381	184	351	112	64	126	item	5	64	-5	
000	1	68	5	381	184	351	112	64	126	item	4	112	-4	
000	1	69	0	2	334	269	335	327	216	order	2	-2	334	
000	1	69	1	2	334	269	335	327	216	order	6	-6	216	
000	1	69	2	2	334	269	335	327	216	order	4	-4	335	
000	1	69	3	2	334	269	335	327	216	order	1	-1	2	
000	1	69	4	2	334	269	335	327	216	order	3	-3	334	
000	1	69	5	2	334	269	335	327	216	order	5	-5	327	
000	1	70	0	295	231	368	229	258	75	order	4	-4	229	
000	1	70	1	295	231	368	229	258	75	order	2	-2	295	
000	1	70	2	295	231	368	229	258	75	order	6	-6	75	
000	1	70	3	295	231	368	229	258	75	order	3	-3	139	
000	1	70	4	295	231	368	229	258	75	order	5	-5	258	
000	1	70	5	295	231	368	229	258	75	order	1	-1	229	
000	1	71	0	195	313	266	366	7	209	order	1	-1	195	
000	1	71	1	195	313	266	366	7	209	order	5	-5	7	
000	1	71	2	195	313	266	366	7	209	order	3	-3	379	
000	1	71	3	195	313	266	366	7	209	order	2	-2	195	
000	1	71	4	195	313	266	366	7	209	order	4	-4	366	
000	1	71	5	195	313	266	366	7	209	order	6	-6	209	
000	1	72	0	29	388	8	133	349	285	order	1	-1	29	
000	1	72	1	29	388	8	133	349	285	order	2	-2	388	
000	1	72	2	29	388	8	133	349	285	order	6	-6	115	
000	1	72	3	29	388	8	133	349	285	order	4	-4	133	
000	1	72	4	29	388	8	133	349	285	order	5	-5	349	
000	1	72	5	29	388	8	133	349	285	order	3	-3	22	
000	1	73	0	157	138	143	318	169	84	item	6	84	-6	
000	1	73	1	157	138	143	318	169	84	item	2	138	-3	
000	1	73	2	157	138	143	318	169	84	item	5	169	-5	
000	1	73	3	157	138	143	318	169	84	item	1	157	-1	
000	1	73	4	157	138	143	318	169	84	item	4	318	-4	
000	1	73	5	157	138	143	318	169	84	item	3	143	-2	
000	1	74	0	47	48	74	45	154	262	order	5	-5	154	
000	1	74	1	47	48	74	45	154	262	order	3	-3	74	
000	1	74	2	47	48	74	45	154	262	order	4	-4	45	
000	1	74	3	47	48	74	45	154	262	order	6	-6	262	
